Plate	Inplatecount	Sample	IgG3_RBD alpha	IgG3_N	IgG3_RBD beta	IgG3_RBD omicron	IgG3_RBD lambda	IgG3_RBD gamma	IgG3_zebra	IgG3_Eadp501	IgG3_RBD delta	IgG3_RBD wuhan	IgG3_AMA1	IgG3_MSP1	IgG3_HRPII	IgG3_Tetanus	IgG3_HCoV-229E	IgG3_HCoV-NL63	IgG3_HCoV-OC43	IgG3_pp28	IgG3_pp65	IgG3_EBNA1	IgG3_VCA	IgG3_FL spike	IgG3_BSA	IgG3_CelTos	IgG3_CSP	IgG3_HCoV-HKU1
PLATE2	1	MBL-174	212	394	11.5	3470.5	393.5	129.5	10332.5	339.5	125.5	94	14.5	1450.5	180	427.5	410.5	1414.5	1460.5	228	139	1582.5	5644.5	395	143.5	274	65.5	-16.5
PLATE2	1	MBL-175	229	435.5	67	39.5	72	103	101.5	71	159	103	41	146	123	93	465.5	647	3165	281	132	86.5	228.5	295	60	135.5	109	55.5
PLATE2	1	MBL-176	382.5	213.5	184	60	154	215	88	77	426.5	289	215.5	11372	281	112	4171	4359	7545	321	169.5	3168.5	826.5	380	107	131	367.5	181
PLATE2	1	MBL-177	59.5	500	47	49.5	48.5	73	979	134	136.5	25.5	90	472	209	146	115.5	299	534	1276.5	146	223.5	442	413	52	116	138	79
PLATE2	1	MBL-178	415.5	1868.5	155.5	-285.5	232.5	82	-426	-442	1148	535.5	-349	-48.5	-277.5	-419	5475.5	6830	27361	437	-8	926.5	940	27577.5	584	-188	-312	-414
PLATE2	1	MBL-179	2339.5	1362	1175	428	905	917	175	1467.5	4360.5	1669	485	55635	17812	128.5	115	119	1688.5	299	156	169	186	1094	72	150	382	46
PLATE2	1	MBL-180	2286	195	94.5	46	128	130	88	45	583	790.5	49	933.5	135	96	92	2207	4281	248.5	117	63.5	804	633	81	8642.5	154.5	7238
PLATE2	1	MBL-181	650.5	913	141	648	220	172	72	35	13220	419	203	257	91.5	74	1288	2182	2005	21063.5	206	541	927	14780	75	121	8045	116
PLATE2	1	MBL-182	188	2722	126	45.5	111	216	167	47.5	221	102	2331	29294	2499.5	47.5	2933	2818.5	3502.5	180	111	207.5	190.5	1937.5	78	231	405	63
PLATE2	1	MBL-183	114.5	278	52	60	74	93	64	58	127	47	32	201.5	130.5	64	123	125	902.5	222	161	293.5	116	292.5	92	100	121	38
PLATE2	1	MBL-184	224	193	164	76	133	179	98	94	181	115	15278	62358	11522	102	5961.5	7135	7439	651	163.5	72	228	146	75	1047	1294.5	48
PLATE2	1	MBL-185	60	96.5	2	2.5	6.5	33	795.5	124.5	26.5	55	219.5	4572.5	154.5	66	52	604.5	3112.5	408.5	138.5	24442.5	8976.5	52.5	133.5	2558	207	-16.5
PLATE2	1	MBL-186	469	855	177	2719	72.5	235	423.5	68	1078	328	94286.5	101161.5	610	197.5	615	474	3884.5	33007	228	2675.5	1064	1646	134	1266	1303.5	49
PLATE2	1	MBL-187	958.5	267	768	647	1084	1371	106	157.5	608	226	749	13045	210	195	824	1065.5	2727	401.5	175	4376.5	293	1054	84	218	675.5	33
PLATE2	1	MBL-188	900	1108	798	513.5	1404	801	89.5	97	1342	528	597	77085	14516	62	9095.5	7204	13478.5	289.5	111	32	267	3054	69	212.5	390	82
PLATE2	1	MBL-189	168.5	309	132	55	188.5	146	120	75	239.5	106.5	238	78454	18590	65.5	107	179	673	229	177	88	93	411	70	145	85854	28
PLATE2	1	MBL-190	176	1931	-3	-70	35.5	56	97	101	38	117	367	15956	209	482.5	8163	510	2599.5	411	223	3802.5	1305	260	252	390	403	218.5
PLATE2	1	MBL-191	2927.5	9715	1343	143	2075	1625	91	81	10461.5	961	92	140	155	171	4024	3442	13506	2861	185	480.5	490	2058	96	217.5	151	38560.5
PLATE2	1	MBL-192	-8985	-9735.5	-9536.5	-9902.5	-9612.5	-9645.5	-9525.5	-9893	-9337.5	-1832.5	-8975.5	-9650.5	-9739.5	-9735.5	-9648.5	-9492.5	-8476.5	-6387.5	-7291.5	62	1666.5	-5412.5	10297.5	-8769.5	-9482	-9719.5
PLATE2	1	MBL-193	85.5	247.5	54.5	49	87	127.5	1565	464	174	50	1269.5	6222	312	109	215	336.5	15009	557	162	1071	7206.5	258	83	202.5	1268	487
PLATE2	1	MBL-194	559	178	1615	1637.5	367	474	219.5	539	190	215	77119	95653.5	23342	66	163	228.5	564.5	669	127.5	213	212.5	177	92	1344	5072	61
PLATE2	1	MBL-195	179	185	88.5	36	69	125.5	46	17	182	90	138.5	11021.5	85	14.5	4337	2473	20345	2655	66	329	23200	2930	74	77.5	122	908
PLATE2	1	MBL-196	113	207	62	62	90	133	91.5	158	348.5	60.5	76	1271	186	88	200	166	28036	143	87	152	211.5	13088	57	105	126	316
PLATE2	1	MBL-197	147.5	402	81	50.5	77.5	107	82	64.5	232	166	51	9339.5	239.5	347	221	255.5	543.5	667.5	122	148	983	197	64	103	141	44
PLATE2	1	MBL-198	381.5	268.5	229.5	61	165	217	50	32.5	527	258	122	1848	108	41.5	282.5	569	1591.5	178	136	868	19713	652	78	67	142	131
PLATE2	1	MBL-199	1309.5	907	815	655	1605.5	872	1513.5	65	2496.5	822	269	433.5	245	104	113	251	5010.5	772	232	28224	276	2462	52	157	463	536
PLATE2	1	MBL-200	639	64.5	100	16	77.5	112	237	44	158	312	159	5382	145	49	475	413	2673.5	521	94	48	349	388	101	82.5	200	25
PLATE2	1	MBL-201	90	223	221	96	61	367	583	90	127.5	150	21489.5	14592.5	2465	163	5464	3678	3221.5	1046.5	336.5	75	379	135	117	723	5524	28
PLATE2	1	MBL-202	583.5	2878.5	389	168	298.5	323	74	93.5	998.5	438	426.5	4868	123	50	110.5	262	2607.5	195	109	214	106	2382	66	123.5	165.5	69
PLATE2	1	MBL-203	448	878.5	300.5	99	279.5	298.5	62.5	17	533	294	176	2570	105.5	35	462	283	2415	207	90.5	8182	256.5	1945.5	77	70	96	19
PLATE2	1	MBL-204	1363	2090	83	44	290	127.5	161.5	123	169	205.5	3847	109093	41167	147	127	161	3161	55625	207	436.5	29130	164	82	1269	20154	112
PLATE2	1	BL771	709	107	12	36	26.5	47	61	4	83	249	182	7445	152.5	6	768.5	302	11399	1985	77	42	3739	1050	88	67.5	107	23
PLATE2	1	BL773	221	240	101	54.5	147	145.5	113	84	309	116	23938.5	35621	6836	86	123	187	958	303	127.5	58	982	136	78	191	27444	78.5
PLATE2	1	BL774	262	113.5	45	34.5	38.5	60	205.5	142.5	265.5	121.5	199.5	603	277.5	107.5	211.5	495.5	633.5	429.5	198.5	3871.5	208.5	109.5	89.5	144.5	215.5	33.5
PLATE2	1	BL775	318.5	101	28.5	14	30	58	211	125	326.5	153	70	846	284.5	91.5	251	577	808	526	222	3885	250.5	107.5	111	127.5	168	26.5
PLATE2	1	BL776	127	246	46	56	114	122	185	179	164	69	1282	16650.5	417	182.5	588	674	2451	1204.5	216	54	1181	107	80	171	323	3575
PLATE2	1	BL777	73.5	1205	27	-12.5	104	127.5	265	203	17	73	38749	131799	38041	249	3002	3608.5	3058	2370	591	643	270.5	323	216	1366	285	-26
PLATE2	1	BL778	199.5	408.5	142	165	203	456.5	977	769	170.5	102	2001.5	119356.5	34140.5	1174	187	230	796	2108.5	834	98	133.5	692	131	878.5	7548	27
PLATE2	1	BL779	523.5	2033	225.5	90.5	437	246	212	59.5	525	228	275	22589	5678	96	1172	1332	2066	437	113	84	27317	1525	68	184	3314.5	215
PLATE2	1	BL648	26467	677	5320.5	46	27529	5530	141	51	35397.5	19341	4265.5	15759	719	190	203	232	459	8692	272	136	249	594	96	242	2924	106
PLATE2	1	BL702	259.5	288	87.5	231	243	178	532	271	498.5	88.5	1009.5	24568	737.5	5853	321	3915	930	1320	426	1685.5	1470	204	122	803	14819	58
PLATE2	1	BL705	1597.5	358.5	850	599.5	1402.5	1673	157	135.5	443	223	14632	50780	5195.5	161.5	13055.5	11600	13548	12566.5	239	577	3504	655	108	10386	39634	30
PLATE2	1	BL722	367.5	71.5	18.5	-0.5	79.5	71.5	80	37.5	176	156.5	363.5	8711	538.5	46.5	542.5	357.5	637.5	1369.5	108.5	292	12905.5	54.5	101.5	93.5	200	10.5
PLATE2	1	BL735	129.5	174.5	66	50.5	85.5	113.5	31737	976.5	97.5	97.5	10663	82601.5	21983.5	133.5	169	355	906	35951	194.5	182	1242	114	79.5	237	2350.5	1904
PLATE2	1	BL736	1164	167	91.5	44	98	183.5	478	195.5	98.5	280	59415.5	67204	13985	273.5	483	429	959.5	898	295.5	214.5	17755	59	83	349	559	48.5
PLATE2	1	BL740	370.5	850	184	107	186	229.5	2365	249	202	196.5	2948	149533	45119.5	543	285.5	442	2700.5	1645	834	467.5	3001	264	115	497.5	1665	147.5
PLATE2	1	BL742	75	64.5	44	47	48.5	87	64	30	58	35.5	59.5	2228	136.5	62	4503	5619	6189	290	88	39344	6923	66	55	115	3089	32
PLATE2	1	EBV-MALE-NEG	78.5	78.5	45.5	22.5	47.5	64.5	86.5	72.5	51.5	39.5	98.5	405	145	88	123	196.5	198.5	120.5	92.5	16	100	70.5	62.5	88.5	188.5	60
PLATE2	2	EBV-MALE-NEG	98	79.5	38	27	41	67.5	91	66	53.5	56	129	566	147	119	137	271	306	164	114	15	130	92.5	74	86.5	190	64
PLATE2	1	EBV-FEMALE-NEG	72	108	48.5	37	55.5	91	104	83	70	39.5	79.5	97	145	139	98	146	1871	9542	86	4	85	52.5	57	92	208	65
PLATE2	2	EBV-FEMALE-NEG	74	97	71.5	46.5	75	101.5	98	83	77	48	103.5	102	144	157	125	248	3955	21983	102.5	19.5	103	66	58	103	259.5	111
