Plate	Inplatecount	Sample	IgG3_RBD alpha	IgG3_N	IgG3_RBD beta	IgG3_RBD omicron	IgG3_RBD lambda	IgG3_RBD gamma	IgG3_zebra	IgG3_Eadp501	IgG3_RBD delta	IgG3_RBD wuhan	IgG3_AMA1	IgG3_MSP1	IgG3_HRPII	IgG3_Tetanus	IgG3_HCoV-229E	IgG3_HCoV-NL63	IgG3_HCoV-OC43	IgG3_pp28	IgG3_pp65	IgG3_EBNA1	IgG3_VCA	IgG3_FL spike	IgG3_BSA	IgG3_CelTos	IgG3_CSP	IgG3_HCoV-HKU1
PLATE1	1	MBL-159	197.5	497	131	85.5	145.5	198.5	112.5	106.5	535.5	200.5	346.5	8676.5	232.5	216	136.5	138.5	2918.5	5485	177.5	874.5	8991	202.5	118.5	367.5	246	54.5
PLATE1	1	MBL-160	102.5	57.5	63.5	74	48	107	137	63.5	106	103.5	51	1017	182	118	284.5	376	430	228	102	73	264	68	61	97	107	96
PLATE1	1	MBL-161	1866	2032	121	72	94.5	142	752.5	103	234	191	4146	10744	160	130	253	445	8253	209.5	117	205	1283	223	86	138	326.5	97
PLATE1	1	MBL-162	253	1381	169	1992.5	163.5	250.5	121.5	100	620	237	59.5	1704	222	920	142	220	1950	226	109	588	7583	173	48	180.5	122	58
PLATE1	1	MBL-163	262.5	165.5	104	86.5	89.5	144.5	256	90.5	185.5	150.5	28191.5	50129.5	9667	134	114	222.5	305.5	1804.5	122.5	28	143	73	67.5	427.5	8603.5	55.5
PLATE1	1	BL763	74	113	44	62.5	62.5	89	5597	249	87.5	74	548	3523	124	52	176.5	691	1017	1214	248	83.5	2448	34	60	85	140	1105.5
PLATE1	1	BL764	68	34	52	32	37	74	1172	543	70	59	75	13656	182.5	58.5	211.5	152	119	186.5	50	73	6471	34	65	125	133	21
PLATE1	1	BL765	157	107	49	57	156	92	89	81.5	126	116	72	910.5	329	98	81	124	1267	5653	113	116	95	77.5	86	121	148	62.5
PLATE1	1	BL766	28632	174	164	67	174	348	199	148	138.5	13691	2446.5	2766.5	820	221	214	1124	3916.5	1466	184	71	399	135	108	2269	886	172
PLATE1	1	BL767	88.5	249	60	23	109	131	170	266	148	145	1613	80795	47373	234	103	379	1954	382	203.5	74	47029	97	122	286	7803	30.5
PLATE1	1	BL768	1040	536	185.5	1018	323.5	256.5	290.5	366	805	970	1987	2751	770	5097	217	741	14956.5	1717.5	294	11137.5	3530.5	113	159	463.5	10989	135
PLATE1	1	BL769	302	832.5	75.5	98.5	80	119	62.5	39	90.5	182	1720	1787.5	329	51	3841.5	3845	3864	260	42.5	1622	63078	74.5	103	268	13127.5	1183.5
PLATE1	1	BL770	266	72	90.5	60.5	126	146.5	5586	124.5	216.5	211	1207.5	1402.5	246.5	261.5	783.5	2992	695.5	15188.5	94.5	-1.5	16680	44.5	94.5	320	2632.5	1001.5
PLATE1	1	MBL-059	40.5	136.5	40.5	44	23.5	63	23	5.5	73	107.5	6779.5	25783.5	10667.5	22.5	135	177.5	1886.5	2063.5	76.5	76	159.5	37.5	162.5	76	1571	1.5
PLATE1	1	MBL-108	49.5	46	51	66.5	70	57	169	23	103	62	197	6093.5	701	12	222	170	838	1485	40	207	870	26	89	98	535	7
PLATE1	1	BL739	1131.5	791	131	113	215.5	389	1025	545	186	1617	12447	31996	1759	1329	9193	7796	9440	2587	659	1502	67.5	137	110	616	1536.5	49.5
PLATE1	5	BACKGROUND0	37.5	34.5	37	46	58.5	66.5	50.5	17.5	65.5	46.5	40	124.5	150.5	27.5	59.5	76.5	54.5	52.5	52.5	10.5	110	38.5	52.5	89.5	124	31.5
PLATE1	1	HCAM-002-S1	375.5	87.5	268.5	211	303	293.5	93.5	68.5	405	328.5	91.5	1900.5	525.5	143.5	625	513.5	1859.5	82.5	86.5	10	10789.5	166.5	64.5	116.5	2678.5	35.5
PLATE1	1	HCAM-002-S2	376.5	58.5	147.5	95.5	196.5	172.5	57	49.5	327	263.5	81.5	789.5	346.5	52.5	190.5	149.5	464	55	36.5	-5.5	8881	86.5	70.5	113	227.5	27
PLATE1	1	HCAM-002-S3	92.5	57.5	61.5	47.5	64.5	83.5	50.5	23	120.5	71.5	168	936.5	689.5	41.5	81	95.5	120	45.5	43	11	1374.5	42.5	68.5	67.5	146.5	26.5
PLATE1	1	HCAM-002-S4	50	30.5	72	38	54	75	50.5	14	77	52	71.5	74	97	12.5	63.5	75	72	40.5	40	-6.5	277	15	69	66.5	110	14
PLATE1	1	HCAM-002-S5	42.5	36	52.5	41.5	52	75	63.5	23	71.5	51	108	97.5	91.5	21.5	63	97	55	61	38	12	110	33.5	46	87	97.5	40
PLATE1	1	HCAM-002-S6	45	20.5	41.5	44.5	36	67.5	49.5	21.5	60.5	37	28	60.5	79	18	62.5	71.5	62.5	52.5	35	3.5	45	32.5	48.5	74.5	114.5	29
PLATE1	1	HCAM-002-S7	36	41.5	42	44.5	45	74	49	22.5	65	39	36	54	88	20.5	71	79	75	50	44	7	30	29	50	69	111	40
PLATE1	6	BACKGROUND0	47	19.5	36.5	44.5	43.5	61.5	35.5	26.5	54.5	41.5	23	39.5	77.5	17.5	69.5	79.5	45	38.5	48.5	-3.5	14.5	37	49.5	82.5	90	23
PLATE1	2	HCAM-002-S1	383.5	106.5	301.5	222.5	335	294	108	79	384	336	52	1509.5	135.5	172	632	537	1837	117.5	98.5	25	11886	162	43	125.5	844	49.5
PLATE1	2	HCAM-002-S2	312	35	131	89.5	173.5	157.5	67	45	289	258	31	298	129	66	156	132	411	52.5	57	12.5	7152	78	46	98	212	27
PLATE1	2	HCAM-002-S3	69.5	33	48	43.5	46	82	46	30	87	73	25	87.5	83	31	88	92	109	44.5	43	-4	1287	34	45	71	116.5	15.5
PLATE1	2	HCAM-002-S4	48.5	28.5	39	37.5	40.5	65.5	60.5	36.5	67	49.5	35.5	60.5	91.5	18.5	75.5	91	70.5	36.5	49.5	2.5	338.5	43.5	38.5	71.5	85	25.5
PLATE1	2	HCAM-002-S5	37	14	24	36	35.5	63	42.5	13	56	44	23.5	43	83	21	56	83	42	31.5	43	0	79	24	55	72	85	16
PLATE1	2	HCAM-002-S6	41	10.5	37	56	33	71	51	28	59	29.5	30	50	79	31	56	74	59	40.5	41	-4	47	24	56	89	80	26
PLATE1	2	HCAM-002-S7	49	37	61	38	51	75.5	68	29.5	65	48	41	42.5	83	29	70	65	50.5	35.5	41	7	17	33	53	74.5	85	38
PLATE1	1	BL654	155	158	122.5	52.5	426	138	203.5	125	101.5	139	11996	76114.5	9549	306.5	1632	2143.5	2447	169.5	100	58	561	65	108	743	66290.5	44
PLATE1	1	BL671	326.5	1733.5	200.5	121.5	321.5	403	166	56.5	234.5	123.5	18345.5	42344.5	15595.5	484.5	91.5	1123.5	1280.5	234.5	86.5	50.5	154.5	40.5	100.5	169	9636.5	411
PLATE1	1	BL683	327.5	259	162	119.5	573	226.5	207	194.5	607.5	487.5	1037	57266.5	1818	566.5	507.5	277	665.5	477.5	239	2000	32866.5	123	109.5	10923	1956.5	86.5
PLATE1	1	BL701	110	315	118.5	101.5	125	156.5	457.5	113	114.5	219.5	7382.5	56645.5	16501.5	160	383.5	293.5	411.5	618.5	1294.5	155.5	733.5	57.5	112.5	566.5	2627.5	215.5
PLATE1	1	EBV-MALE-NEG	91	87.5	63	19.5	58	77	72	67	88	97	136	544	159	109	130	257	333.5	97	108	17	82	47	88	82	198	58
PLATE1	2	EBV-MALE-NEG	145.5	91	42.5	17.5	36.5	86	68	65.5	77	145.5	153	633.5	142	107.5	131.5	287.5	405.5	99.5	111.5	9.5	101	49.5	82.5	106.5	186.5	73
PLATE1	1	EBV-FEMALE-NEG	81	115.5	27	44.5	44	107	91.5	68	56	101	114	114	138	150	127	233	3962	24430	79.5	17	76	33	73	111	7625	116
PLATE1	2	EBV-FEMALE-NEG	98	125.5	57	39	92.5	150.5	103	67	81	100	123.5	124.5	150	164	135.5	237	3765.5	22945	97.5	35	92	55.5	47	144	7464	139
